episode,finalReward
08-05-02.yaml,[-0.9999971]
08-05-03.yaml,[-0.9999971]
08-06-01.yaml,[-0.9999971]
08-06-02.yaml,[-0.9999971]
08-06-03.yaml,[-0.9999971]
08-07-01.yaml,[0.9326]
08-07-02.yaml,[0.9318]
08-07-03.yaml,[0.9318]
08-08-01.yaml,[0.9262]
08-08-02.yaml,[0.9278]
08-08-03.yaml,[0.9278]
08-09-01.yaml,[0.9222]
08-09-02.yaml,[0.923]
08-09-03.yaml,[2.6273997]
08-10-01.yaml,[-0.9999971]
08-10-02.yaml,[-0.9999971]
08-10-03.yaml,[-0.9999971]
08-11-01.yaml,[-0.9999971]
08-11-02.yaml,[-0.9999971]
08-11-03.yaml,[-0.9999971]
08-12-01.yaml,[-0.9999971]
08-12-02.yaml,[-0.9999971]
08-12-03.yaml,[-0.9999971]
08-13-01.yaml,[0.5357992]
08-13-02.yaml,[0.51419914]
08-13-03.yaml,[0.5341991]
08-14-01.yaml,[0.48539913]
08-14-02.yaml,[0.49099904]
08-14-03.yaml,[0.47899914]
08-15-01.yaml,[-0.9999971]
08-15-02.yaml,[-0.9999971]
08-15-03.yaml,[-0.9999971]
08-16-01.yaml,[-0.9999971]
08-16-02.yaml,[-0.9999971]
08-16-03.yaml,[-0.9999971]
08-17-01.yaml,[-0.9999971]
08-17-02.yaml,[-0.9999971]
08-17-03.yaml,[-0.9999971]
08-18-01.yaml,[-0.9999971]
08-18-02.yaml,[-0.9999971]
08-18-03.yaml,[-0.9999971]
08-19-01.yaml,[-1.0804]
08-19-02.yaml,[-1.0680001]
08-19-03.yaml,[-1.0852]
08-20-01.yaml,[-1.0708]
08-20-02.yaml,[-1.0652]
08-20-03.yaml,[-1.0608001]
08-21-01.yaml,[-1.0804]
08-21-02.yaml,[-1.0680001]
08-21-03.yaml,[-1.0852]
08-22-01.yaml,[-1.0708]
08-22-02.yaml,[-1.0652]
08-22-03.yaml,[-1.0608001]
08-23-01.yaml,[-1.0804]
08-23-02.yaml,[-1.0680001]
08-23-03.yaml,[-1.0852]
08-24-01.yaml,[-1.0708]
08-24-02.yaml,[-1.0652]
08-24-03.yaml,[-1.0608001]
08-25-01.yaml,[-1.0804]
08-25-02.yaml,[-1.0680001]
08-25-03.yaml,[-1.0852]
08-26-01.yaml,[-1.0708]
08-26-02.yaml,[-1.0652]
08-26-03.yaml,[-1.0608001]
08-27-01.yaml,[-1.04]
08-27-02.yaml,[-1.04]
08-27-03.yaml,[-1.0408]
08-28-01.yaml,[-1.04]
08-28-02.yaml,[-1.04]
08-28-03.yaml,[-1.0408]
08-29-01.yaml,[-1.04]
08-29-02.yaml,[-1.04]
08-29-03.yaml,[-1.0408]
08-30-01.yaml,[-1.04]
08-30-02.yaml,[-1.04]
08-30-03.yaml,[-1.0408]
09-01-01.yaml,[1.91]
09-01-02.yaml,[1.9067999]
09-01-03.yaml,[1.766]
09-02-01.yaml,[8.517044]
09-02-02.yaml,[8.517044]
09-02-03.yaml,[8.517044]
09-03-01.yaml,[10.355822]
09-03-02.yaml,[10.355822]
09-03-03.yaml,[10.355822]
09-04-01.yaml,[10.507018]
09-04-02.yaml,[10.507018]
09-04-03.yaml,[10.507018]
09-05-01.yaml,[6.610438]
09-05-02.yaml,[6.610438]
09-05-03.yaml,[6.610438]
09-06-01.yaml,[4.760436]
09-06-02.yaml,[4.760436]
09-06-03.yaml,[4.760436]
09-07-01.yaml,[4.7252355]
09-07-02.yaml,[4.7252355]
09-07-03.yaml,[4.7252355]
09-08-01.yaml,[2.896032]
09-08-02.yaml,[2.896032]
09-08-03.yaml,[2.896032]
09-09-01.yaml,[6.605638]
09-09-02.yaml,[6.605638]
09-09-03.yaml,[6.605638]
09-10-01.yaml,[6.586433]
09-10-02.yaml,[6.586433]
09-10-03.yaml,[6.586433]
09-11-01.yaml,[2.895232]
09-11-02.yaml,[2.895232]
09-11-03.yaml,[2.895232]
09-12-01.yaml,[8.533044]
09-12-02.yaml,[8.533044]
09-12-03.yaml,[8.533044]
09-13-01.yaml,[-0.9999971]
09-13-02.yaml,[-0.9999971]
09-13-03.yaml,[-0.9999971]
